id,Name,From,To,Height,Weight,Age,Year,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TmWin%,score2
whatlen01,Ennis Whatley,1984,1997,190.5,80.28584949,31.0,1994,ATL,NBA,PG,82,1.0,12.2,1.5,2.9,0.508,0.0,0.1,0.0,1.5,2.8,0.522,0.508,0.6,0.8,0.788,0.3,0.9,1.2,2.2,0.7,0.0,1.0,1.1,3.6,69.5,4.65994325888425
whitede01,Derrick White,2018,2022,193.04,86.1825503,24.0,2019,SAS,NBA,PG,67,55.0,25.8,3.9,8.1,0.479,0.7,2.1,0.338,3.2,6.0,0.529,0.523,1.4,1.8,0.772,0.5,3.2,3.7,3.9,1.0,0.7,1.4,2.2,9.9,58.5,10.475799528459566
whitedj01,D.J. White,2009,2014,205.74,113.85168487,24.0,2011,TOT,NBA,"C,PF",47,0.0,14.6,2.4,4.7,0.507,0.0,0.0,0.0,2.4,4.6,0.512,0.507,1.0,1.4,0.719,0.9,2.4,3.4,0.4,0.3,0.4,0.3,1.6,5.7,48.0,4.8935594086434
whiteja02,James White,2007,2013,200.66,90.718474,30.0,2013,NYK,NBA,SF,57,16.0,7.6,0.9,2.0,0.431,0.2,0.7,0.341,0.6,1.3,0.48,0.491,0.2,0.3,0.579,0.1,0.8,0.8,0.5,0.2,0.1,0.3,0.8,2.2,65.9,1.6862842469466475
whiteja01,Jahidi White,1999,2005,205.74,131.5417873,27.0,2004,TOT,NBA,C,62,17.0,14.0,1.6,3.1,0.521,0.0,0.0,0.0,1.6,3.1,0.521,0.521,1.0,2.0,0.5,1.6,2.6,4.2,0.1,0.4,0.8,1.1,2.8,4.2,48.0,3.980227459319928
whitejo01,Jo Jo White,1970,1981,190.5,86.1825503,32.0,1979,TOT,NBA,PG,76,0.0,30.8,5.3,12.0,0.444,0.0,0.0,0.0,5.3,12.0,0.444,0.444,1.8,2.1,0.88,0.6,2.1,2.6,4.6,1.1,0.1,2.8,2.3,12.5,48.0,11.32942833179026
whitera01,Randy White,1990,1994,203.2,108.8621688,22.0,1990,DAL,NBA,PF,55,2.0,12.9,1.7,4.6,0.369,0.0,0.3,0.071,1.7,4.3,0.387,0.371,0.9,1.6,0.562,1.4,1.7,3.1,0.4,0.4,0.1,0.9,2.3,4.3,57.3,3.253587433161252
whitero01,Rory White,1983,1987,203.2,95.2543977,23.0,1983,PHO,NBA,SF,65,0.0,9.6,2.0,3.6,0.543,0.0,0.0,0.0,2.0,3.6,0.545,0.543,1.1,1.7,0.642,0.7,0.9,1.6,0.5,0.2,0.0,0.8,0.8,5.0,64.60000000000001,3.7098749828764865
whitero02,Rodney White,2002,2005,205.74,107.95498406,23.0,2004,DEN,NBA,SF,72,0.0,13.7,3.0,6.5,0.459,0.5,1.2,0.379,2.5,5.3,0.478,0.495,1.1,1.4,0.75,0.6,1.7,2.3,0.8,0.4,0.3,1.1,1.5,7.5,52.400000000000006,5.128840447135092
whitero02,Rodney White,2002,2005,205.74,107.95498406,24.0,2005,TOT,NBA,SF,58,2.0,11.7,2.1,5.0,0.419,0.4,1.0,0.4,1.7,3.9,0.424,0.46,0.5,0.8,0.614,0.4,1.1,1.5,0.8,0.6,0.2,0.6,1.1,5.1,48.0,3.6242442465342077
whiteto01,Tony White,1988,1988,187.96,77.1107029,22.0,1988,TOT,NBA,PG,49,0.0,11.9,2.3,5.1,0.446,0.0,0.1,0.0,2.3,5.0,0.457,0.446,0.8,1.1,0.722,0.2,0.4,0.6,1.2,0.4,0.0,1.0,1.2,5.3,48.0,3.8883240507859917
whiteje01,Jerome Whitehead,1979,1989,208.28,99.79032140000001,23.0,1980,TOT,NBA,C,50,0.0,11.1,1.2,2.3,0.509,0.0,0.0,0.0,1.2,2.3,0.509,0.509,0.2,0.7,0.286,1.1,2.2,3.3,0.5,0.2,0.3,0.7,1.9,2.5,48.0,2.7662447255856364
whiteje01,Jerome Whitehead,1979,1989,208.28,99.79032140000001,24.0,1981,TOT,NBA,C,48,0.0,14.3,1.7,3.8,0.461,0.0,0.0,0.0,1.7,3.7,0.464,0.461,0.6,1.2,0.5,1.2,3.3,4.5,0.5,0.4,0.2,1.2,2.5,4.0,48.0,3.5761057616590906
whiteje01,Jerome Whitehead,1979,1989,208.28,99.79032140000001,30.0,1987,GSW,NBA,C,73,1.0,12.8,2.0,4.5,0.45,0.0,0.0,0.0,2.0,4.5,0.451,0.45,1.1,1.5,0.699,1.5,2.1,3.6,0.3,0.2,0.2,0.7,2.4,5.1,51.2,4.18720117390558
whiteje01,Jerome Whitehead,1979,1989,208.28,99.79032140000001,32.0,1989,TOT,NBA,C,57,4.0,10.9,1.3,3.2,0.396,0.0,0.0,0.0,1.3,3.2,0.396,0.396,0.5,0.8,0.66,0.9,1.5,2.4,0.3,0.4,0.1,0.4,2.0,3.1,48.0,2.754150526476823
whitewi01,Willie White,1985,1986,190.5,88.45051215000001,23.0,1986,DEN,NBA,SG,43,4.0,8.0,1.7,3.9,0.44,0.1,0.5,0.286,1.6,3.4,0.463,0.458,0.4,0.5,0.826,0.4,0.6,1.0,1.2,0.4,0.0,0.6,0.6,4.0,57.3,3.4454876346741137
whitnha02,Hawkeye Whitney,1981,1982,195.57999999999998,106.59420695,23.0,1981,KCK,NBA,SG,47,0.0,16.6,3.2,6.5,0.487,0.0,0.1,0.333,3.1,6.4,0.49,0.49,1.1,1.4,0.769,0.6,1.6,2.3,1.4,1.0,0.1,1.0,2.1,7.4,48.8,6.142780458660361
whiteha01,Hassan Whiteside,2011,2022,213.36,120.20197805000001,26.0,2016,MIA,NBA,C,73,43.0,29.1,5.7,9.3,0.606,0.0,0.0,0.0,5.7,9.3,0.606,0.606,2.9,4.5,0.65,3.3,8.6,11.8,0.4,0.6,3.7,1.9,2.8,14.2,58.5,13.354406664704893
whiteha01,Hassan Whiteside,2011,2022,213.36,120.20197805000001,27.0,2017,MIA,NBA,C,77,77.0,32.6,7.0,12.6,0.557,0.0,0.0,0.0,7.0,12.6,0.557,0.557,2.9,4.6,0.628,3.8,10.3,14.1,0.7,0.7,2.1,2.0,2.9,17.0,50.0,14.849010377783843
whiteha01,Hassan Whiteside,2011,2022,213.36,120.20197805000001,28.0,2018,MIA,NBA,C,54,54.0,25.3,5.8,10.7,0.54,0.0,0.0,1.0,5.7,10.7,0.538,0.542,2.4,3.4,0.703,3.2,8.2,11.4,1.0,0.7,1.7,1.7,2.4,14.0,53.7,12.557360799091168
whiteha01,Hassan Whiteside,2011,2022,213.36,120.20197805000001,32.0,2022,UTA,NBA,C,40,7.0,17.8,3.4,5.5,0.624,0.0,0.0,0.0,3.4,5.5,0.624,0.624,1.7,2.6,0.644,2.3,4.8,7.2,0.4,0.3,1.4,0.9,3.0,8.5,58.8,8.267708703270186
whitnch01,Chris Whitney,1994,2004,182.88,76.20351816,22.0,1994,SAS,NBA,PG,40,4.0,8.5,0.6,2.1,0.305,0.3,0.8,0.333,0.4,1.3,0.288,0.366,0.3,0.4,0.8,0.1,0.6,0.7,1.3,0.3,0.0,0.9,1.3,1.8,67.10000000000001,2.103696669734421
whitnch01,Chris Whitney,1994,2004,182.88,76.20351816,25.0,1997,WSB,NBA,PG,82,1.0,13.6,1.7,4.0,0.421,0.7,2.0,0.356,1.0,2.0,0.485,0.509,1.1,1.4,0.832,0.2,1.1,1.3,2.2,0.6,0.0,0.8,1.2,5.2,53.7,5.319315757289038
whitnch01,Chris Whitney,1994,2004,182.88,76.20351816,26.0,1998,WAS,NBA,PG,82,6.0,13.1,1.5,4.3,0.355,0.6,2.1,0.308,0.9,2.3,0.398,0.428,1.4,1.6,0.915,0.2,1.2,1.4,2.4,0.4,0.1,0.8,1.3,5.1,51.2,5.4064389735236364
whitnch01,Chris Whitney,1994,2004,182.88,76.20351816,31.0,2003,TOT,NBA,PG,51,21.0,20.6,2.4,6.8,0.355,1.0,3.2,0.305,1.5,3.6,0.4,0.427,1.1,1.4,0.826,0.1,1.3,1.3,2.8,0.6,0.0,1.4,1.8,7.0,48.0,6.084875535907487
wickssi01,Sidney Wicks,1972,1981,203.2,102.05828325,29.0,1979,SDC,NBA,PF,79,0.0,25.6,3.9,8.6,0.462,0.0,0.0,0.0,3.9,8.6,0.462,0.462,1.9,2.9,0.65,2.0,3.1,5.1,1.6,0.9,0.5,2.3,3.5,9.8,52.400000000000006,7.769292940624119
wiggian01,Andrew Wiggins,2015,2022,200.66,89.35769689,22.0,2018,MIN,NBA,SF,82,82.0,36.3,6.9,15.9,0.438,1.4,4.1,0.331,5.6,11.7,0.475,0.481,2.5,3.8,0.643,1.0,3.4,4.4,2.0,1.1,0.6,1.7,2.0,17.7,57.3,11.734121461714205
wiggian01,Andrew Wiggins,2015,2022,200.66,89.35769689,24.0,2020,TOT,NBA,SF,54,54.0,34.4,8.1,18.1,0.447,2.1,6.2,0.332,6.0,11.9,0.506,0.504,3.5,5.0,0.709,1.2,3.9,5.1,3.7,0.8,1.0,2.4,2.4,21.8,48.0,15.720585634915807
wiggian01,Andrew Wiggins,2015,2022,200.66,89.35769689,25.0,2021,GSW,NBA,PF,71,71.0,33.3,7.1,14.9,0.477,2.0,5.2,0.38,5.1,9.7,0.529,0.543,2.4,3.4,0.714,1.2,3.7,4.9,2.4,0.9,1.0,1.8,2.2,18.6,54.2,13.3397833095976
wiggian01,Andrew Wiggins,2015,2022,200.66,89.35769689,26.0,2022,GSW,NBA,SF,47,47.0,31.7,6.9,14.1,0.487,2.3,5.5,0.416,4.6,8.6,0.532,0.568,2.3,3.4,0.671,1.1,3.3,4.3,2.1,1.0,0.7,1.5,1.9,18.3,74.5,12.911648491093116
wiggimi01,Mitchell Wiggins,1984,1992,193.04,83.91458845000001,25.0,1985,HOU,NBA,SG,82,24.0,19.2,3.9,8.0,0.484,0.1,0.3,0.261,3.8,7.7,0.492,0.489,1.2,1.6,0.733,1.3,1.5,2.9,1.5,1.0,0.2,1.1,2.4,9.0,58.5,7.307273805775902
wiggimi01,Mitchell Wiggins,1984,1992,193.04,83.91458845000001,26.0,1986,HOU,NBA,SG,78,0.0,15.4,2.8,6.3,0.454,0.0,0.2,0.083,2.8,6.1,0.463,0.455,1.1,1.5,0.729,1.1,0.9,2.0,1.3,0.8,0.1,0.8,2.0,6.8,62.2,5.554725407909521
wiggimi01,Mitchell Wiggins,1984,1992,193.04,83.91458845000001,30.0,1990,HOU,NBA,SG,66,52.0,28.1,6.3,12.9,0.488,0.0,0.0,0.0,6.3,12.9,0.489,0.488,2.9,3.6,0.81,2.0,2.3,4.3,1.6,1.3,0.0,1.3,2.5,15.5,50.0,11.78447264951848
wilcoch01,Chris Wilcox,2003,2013,208.28,100.24391377,23.0,2006,TOT,NBA,"C,PF",77,24.0,19.9,3.3,5.8,0.571,0.0,0.0,0.0,3.3,5.8,0.574,0.571,1.5,2.0,0.732,1.5,3.8,5.3,0.7,0.4,0.4,0.9,2.4,8.1,48.0,7.259319988773174
wilcoch01,Chris Wilcox,2003,2013,208.28,100.24391377,26.0,2009,TOT,NBA,C,62,6.0,16.9,3.0,6.0,0.497,0.0,0.1,0.0,3.0,5.9,0.503,0.497,1.3,2.3,0.564,1.5,2.9,4.5,0.8,0.4,0.3,1.2,2.2,7.2,48.0,5.80038239728311
wilcoch01,Chris Wilcox,2003,2013,208.28,100.24391377,30.0,2013,BOS,NBA,C,61,7.0,13.6,1.8,2.5,0.719,0.0,0.0,0.0,1.8,2.5,0.724,0.719,0.6,1.0,0.672,0.9,2.0,3.0,0.4,0.5,0.5,0.6,2.0,4.2,50.6,4.573955222737093
wileymo01,Morlon Wiley,1989,1995,193.04,83.91458845000001,25.0,1992,TOT,NBA,PG,53,19.0,16.4,1.6,3.6,0.43,0.3,0.8,0.333,1.3,2.8,0.457,0.466,0.5,0.7,0.686,0.5,1.1,1.5,3.4,0.9,0.1,1.1,1.7,3.8,48.0,5.955378733795122
wileymo01,Morlon Wiley,1989,1995,193.04,83.91458845000001,26.0,1993,TOT,NBA,PG,58,15.0,17.2,1.7,4.4,0.378,0.9,2.7,0.351,0.7,1.7,0.42,0.484,0.3,0.4,0.654,0.5,1.1,1.6,3.1,1.1,0.1,1.4,2.2,4.5,48.0,5.483600531339328
wileymo01,Morlon Wiley,1989,1995,193.04,83.91458845000001,28.0,1995,TOT,NBA,PG,43,2.0,9.9,1.2,2.7,0.427,0.7,1.8,0.38,0.5,0.9,0.526,0.556,0.2,0.2,0.7,0.1,0.9,1.0,1.7,0.5,0.0,0.5,1.0,3.2,48.0,3.605165886755744
wilkeja02,James Wilkes,1981,1983,200.66,88.45051215000001,22.0,1981,CHI,NBA,SF,48,0.0,11.3,1.8,3.8,0.462,0.0,0.0,0.0,1.8,3.8,0.464,0.462,0.6,0.9,0.69,0.8,1.3,2.0,0.6,0.5,0.3,0.7,1.8,4.1,54.900000000000006,3.42051056174341
wilkebo01,Bob Wilkerson,1977,1983,198.12,88.45051215000001,23.0,1978,DEN,NBA,SF,81,0.0,34.3,4.7,11.6,0.408,0.0,0.0,0.0,4.7,11.6,0.408,0.408,1.9,2.6,0.748,1.2,4.6,5.9,5.4,1.6,0.3,3.6,3.4,11.4,58.5,12.055205356635465
wilkebo01,Bob Wilkerson,1977,1983,198.12,88.45051215000001,24.0,1979,DEN,NBA,SF,80,0.0,30.3,5.0,10.9,0.456,0.0,0.0,0.0,5.0,10.9,0.456,0.456,1.5,2.2,0.688,1.3,3.9,5.2,3.6,1.5,0.3,2.5,2.4,11.4,57.3,10.766078457309677
wilkebo01,Bob Wilkerson,1977,1983,198.12,88.45051215000001,26.0,1981,CHI,NBA,SG,80,0.0,28.0,4.1,8.9,0.462,0.0,0.1,0.1,4.1,8.8,0.467,0.462,1.7,2.0,0.84,1.1,2.5,3.5,3.4,1.3,0.3,2.2,2.1,10.0,54.900000000000006,9.758207425506226
wilkied01,Eddie Lee Wilkins,1985,1993,208.28,99.79032140000001,26.0,1989,NYK,NBA,C,71,2.0,8.2,1.6,3.5,0.465,0.0,0.0,0.0,1.6,3.4,0.467,0.465,0.9,1.6,0.55,1.0,1.1,2.1,0.1,0.1,0.2,0.8,1.5,4.1,63.4,2.9906341778295813
wilkied01,Eddie Lee Wilkins,1985,1993,208.28,99.79032140000001,27.0,1990,NYK,NBA,C,79,0.0,12.3,1.8,3.9,0.455,0.0,0.0,0.0,1.8,3.9,0.458,0.455,1.1,1.9,0.605,1.4,1.9,3.4,0.2,0.2,0.2,0.9,1.9,4.7,54.900000000000006,3.728989417770795
wilkeja01,Jamaal Wilkes,1975,1986,198.12,86.1825503,24.0,1978,LAL,NBA,SF,51,0.0,29.2,5.4,12.4,0.44,0.0,0.0,0.0,5.4,12.4,0.44,0.44,2.1,2.9,0.716,2.2,5.2,7.5,3.6,1.5,0.4,2.1,3.2,12.9,54.900000000000006,12.420794838058367
wilkeja01,Jamaal Wilkes,1975,1986,198.12,86.1825503,25.0,1979,LAL,NBA,SF,82,0.0,35.5,7.6,15.1,0.504,0.0,0.0,0.0,7.6,15.1,0.504,0.504,3.3,4.4,0.751,2.0,5.4,7.4,2.8,1.6,0.3,2.7,3.4,18.6,57.3,15.157515805033125
wilkeja01,Jamaal Wilkes,1975,1986,198.12,86.1825503,26.0,1980,LAL,NBA,SF,82,0.0,37.9,8.9,16.6,0.535,0.0,0.2,0.176,8.8,16.4,0.539,0.536,2.3,2.9,0.808,2.1,4.3,6.4,3.0,1.6,0.3,1.9,2.7,20.0,73.2,16.67604208668978
wilkeja01,Jamaal Wilkes,1975,1986,198.12,86.1825503,27.0,1981,LAL,NBA,SF,81,0.0,37.4,9.7,18.5,0.526,0.0,0.2,0.077,9.7,18.3,0.53,0.526,3.1,4.1,0.758,1.8,3.6,5.4,2.9,1.5,0.4,2.6,2.8,22.6,65.9,17.148305346730975
wilkeja01,Jamaal Wilkes,1975,1986,198.12,86.1825503,28.0,1982,LAL,NBA,SF,82,82.0,35.4,9.1,17.3,0.525,0.0,0.0,0.0,9.1,17.2,0.527,0.525,3.0,4.1,0.732,1.9,2.9,4.8,1.7,1.1,0.3,2.0,2.9,21.1,69.5,14.926575033401647
wilkeja01,Jamaal Wilkes,1975,1986,198.12,86.1825503,29.0,1983,LAL,NBA,SF,80,80.0,31.9,8.6,16.1,0.53,0.0,0.1,0.0,8.6,16.1,0.533,0.53,2.5,3.4,0.757,1.8,2.5,4.3,2.3,0.8,0.2,1.9,2.8,19.6,70.7,14.571203753795864
wilkeja01,Jamaal Wilkes,1975,1986,198.12,86.1825503,30.0,1984,LAL,NBA,SF,75,74.0,33.4,7.2,14.1,0.514,0.0,0.1,0.25,7.2,14.0,0.516,0.515,2.8,3.7,0.743,1.7,2.8,4.5,2.9,1.0,0.5,1.8,2.7,17.3,65.9,13.908698100281512
wilkeja01,Jamaal Wilkes,1975,1986,198.12,86.1825503,31.0,1985,LAL,NBA,SF,42,8.0,18.1,3.5,7.2,0.488,0.0,0.0,0.0,3.5,7.2,0.49,0.488,1.2,1.6,0.773,0.8,1.4,2.2,1.0,0.5,0.1,1.2,1.5,8.3,75.6,5.880281371567026
wilkida02,Damien Wilkins,2005,2018,198.12,102.05828325,31.0,2011,ATL,NBA,SF,52,0.0,13.0,1.3,2.6,0.504,0.0,0.2,0.2,1.3,2.4,0.528,0.511,0.8,1.1,0.714,0.4,1.3,1.7,0.8,0.5,0.2,0.4,1.4,3.5,53.7,3.44851761796384
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,23.0,1983,ATL,NBA,SF,82,82.0,32.9,7.3,14.9,0.493,0.0,0.1,0.182,7.3,14.7,0.495,0.493,2.8,4.1,0.682,2.8,3.1,5.8,1.6,1.0,0.8,2.2,2.6,17.5,52.400000000000006,12.56191415263356
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,24.0,1984,ATL,NBA,SF,81,81.0,36.6,8.4,17.6,0.479,0.0,0.1,0.0,8.4,17.5,0.482,0.479,4.7,6.1,0.77,3.1,4.0,7.2,1.6,1.4,1.1,2.7,2.4,21.6,48.8,15.54286034809072
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,26.0,1986,ATL,NBA,SF,78,78.0,39.1,11.4,24.3,0.468,0.2,0.9,0.186,11.2,23.4,0.479,0.472,7.4,9.0,0.818,3.3,4.6,7.9,2.6,1.8,0.6,3.2,2.2,30.3,61.0,21.928335120320046
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,27.0,1987,ATL,NBA,SF,79,79.0,37.6,10.5,22.6,0.463,0.4,1.3,0.292,10.1,21.3,0.474,0.472,7.7,9.4,0.818,2.7,3.6,6.3,3.3,1.5,0.6,2.7,1.9,29.0,69.5,21.548924277399305
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,28.0,1988,ATL,NBA,SF,78,76.0,37.8,11.7,25.1,0.464,0.5,1.7,0.295,11.2,23.4,0.476,0.474,6.9,8.4,0.826,2.7,3.7,6.4,2.9,1.3,0.6,2.8,2.1,30.7,61.0,21.58605134923361
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,29.0,1989,ATL,NBA,SF,80,80.0,37.5,10.2,22.0,0.464,0.4,1.3,0.276,9.8,20.6,0.475,0.472,5.5,6.6,0.844,3.2,3.7,6.9,2.6,1.5,0.7,2.3,1.7,26.2,63.4,19.310998410404732
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,30.0,1990,ATL,NBA,SF,80,79.0,36.1,10.1,20.9,0.484,0.7,2.3,0.322,9.4,18.6,0.504,0.502,5.7,7.1,0.807,2.7,3.8,6.5,2.5,1.6,0.6,2.2,1.8,26.7,50.0,19.562044321019183
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,31.0,1991,ATL,NBA,SF,81,81.0,38.0,9.5,20.2,0.47,1.0,3.1,0.341,8.5,17.2,0.492,0.495,5.9,7.1,0.829,3.2,5.8,9.0,3.3,1.5,0.8,2.5,1.9,25.9,52.400000000000006,20.611672968625335
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,33.0,1993,ATL,NBA,SF,71,70.0,37.3,10.4,22.3,0.468,1.7,4.5,0.38,8.7,17.9,0.49,0.506,7.3,8.8,0.828,2.6,4.2,6.8,3.2,1.0,0.4,2.6,1.6,29.9,52.400000000000006,21.6400813513962
wilkido01,Dominique Wilkins,1983,1999,203.2,97.52235955,34.0,1994,TOT,NBA,SF,74,74.0,35.6,9.4,21.5,0.44,1.1,4.0,0.288,8.3,17.5,0.474,0.466,6.0,7.1,0.847,2.5,4.0,6.5,2.3,1.2,0.4,2.3,1.7,26.0,48.0,18.197941624272268
wilkige01,Gerald Wilkins,1986,1999,198.12,83.91458845000001,25.0,1989,NYK,NBA,SG,81,58.0,29.8,5.7,12.7,0.451,0.6,2.1,0.297,5.1,10.5,0.482,0.476,2.3,3.0,0.756,1.2,1.8,3.0,3.4,1.4,0.3,2.1,2.0,14.3,63.4,11.619161538240569
wilkige01,Gerald Wilkins,1986,1999,198.12,83.91458845000001,26.0,1990,NYK,NBA,SG,82,80.0,31.8,5.8,12.6,0.457,0.5,1.5,0.312,5.3,11.1,0.477,0.476,2.5,3.2,0.803,1.6,2.9,4.5,4.0,1.2,0.3,2.4,2.3,14.5,54.900000000000006,12.873196768431868
wilkige01,Gerald Wilkins,1986,1999,198.12,83.91458845000001,28.0,1992,NYK,NBA,SG,82,82.0,28.6,5.3,11.8,0.447,0.5,1.3,0.352,4.8,10.4,0.459,0.467,1.4,1.9,0.73,0.9,1.6,2.5,2.7,0.9,0.2,1.4,2.4,12.4,62.2,9.52399350898886
wilkige01,Gerald Wilkins,1986,1999,198.12,83.91458845000001,29.0,1993,CLE,NBA,SF,80,35.0,26.0,4.5,10.0,0.453,0.2,0.7,0.276,4.3,9.2,0.467,0.463,1.9,2.3,0.84,0.9,1.8,2.7,2.3,1.0,0.2,1.2,1.9,11.1,65.9,9.117839512147555
wilkige01,Gerald Wilkins,1986,1999,198.12,83.91458845000001,30.0,1994,CLE,NBA,SG,82,82.0,33.8,5.4,11.9,0.457,1.0,2.6,0.396,4.4,9.3,0.474,0.501,2.4,3.0,0.776,1.3,2.4,3.7,3.1,1.3,0.5,1.6,2.3,14.3,57.3,11.778589437004436
wilkige01,Gerald Wilkins,1986,1999,198.12,83.91458845000001,33.0,1997,ORL,NBA,SG,80,26.0,27.5,4.0,9.5,0.426,0.8,2.5,0.325,3.2,7.0,0.462,0.469,1.7,2.4,0.716,0.7,1.4,2.2,2.2,0.7,0.2,1.5,1.8,10.6,54.900000000000006,7.693403344293427
wilkige01,Gerald Wilkins,1986,1999,198.12,83.91458845000001,34.0,1998,ORL,NBA,SG,72,16.0,17.4,2.0,6.0,0.325,0.4,1.5,0.266,1.6,4.5,0.345,0.358,1.0,1.4,0.704,0.2,1.0,1.3,1.1,0.5,0.1,1.1,1.1,5.3,50.0,3.424507351927208
wilkije01,Jeff Wilkins,1981,1986,210.82,104.32624510000001,28.0,1984,UTA,NBA,C,81,1.0,21.4,3.1,6.4,0.479,0.0,0.0,0.0,3.1,6.4,0.482,0.479,1.7,2.2,0.736,1.3,4.3,5.6,0.9,0.3,0.5,1.3,2.5,7.8,54.900000000000006,6.668896917944292
wilkije01,Jeff Wilkins,1981,1986,210.82,104.32624510000001,29.0,1985,UTA,NBA,C,79,0.0,19.1,3.6,7.4,0.49,0.0,0.0,0.0,3.6,7.4,0.491,0.49,0.8,1.0,0.763,1.0,3.6,4.6,1.0,0.4,0.2,1.2,2.2,8.0,50.0,6.385821897721011
wilkije01,Jeff Wilkins,1981,1986,210.82,104.32624510000001,30.0,1986,TOT,NBA,C,75,4.0,15.0,2.0,5.0,0.393,0.0,0.0,0.0,2.0,5.0,0.393,0.393,0.8,1.2,0.624,1.0,2.6,3.6,0.6,0.1,0.3,0.7,2.1,4.7,48.0,3.6957517955512635
wilksmi01,Mike Wilks,2003,2010,177.8,83.91458845000001,23.0,2003,TOT,NBA,"PG,SG",46,7.0,15.0,1.1,3.2,0.338,0.2,0.8,0.286,0.9,2.5,0.354,0.372,0.8,1.0,0.787,0.4,1.1,1.5,2.0,0.6,0.1,0.6,1.5,3.2,48.0,4.109634341840158
wilksmi01,Mike Wilks,2003,2010,177.8,83.91458845000001,25.0,2005,SAS,NBA,PG,48,0.0,5.8,0.7,1.6,0.416,0.1,0.3,0.313,0.6,1.3,0.443,0.448,0.3,0.3,0.75,0.1,0.4,0.5,0.7,0.3,0.0,0.3,0.5,1.7,72.0,1.7658360180911294
wilksmi01,Mike Wilks,2003,2010,177.8,83.91458845000001,26.0,2006,TOT,NBA,PG,47,0.0,7.4,0.6,1.9,0.322,0.1,0.4,0.158,0.6,1.5,0.366,0.339,0.5,0.9,0.61,0.2,0.6,0.8,0.7,0.3,0.0,0.5,0.7,1.8,48.0,1.7144458647689238
williaa01,Aaron Williams,1994,2008,205.74,99.79032140000001,26.0,1998,SEA,NBA,PF,65,9.0,11.6,1.8,3.4,0.523,0.0,0.0,0.0,1.8,3.4,0.525,0.523,1.0,1.3,0.776,0.7,1.5,2.3,0.2,0.3,0.6,0.8,1.8,4.6,74.4,3.8197947572333972
williaa01,Aaron Williams,1994,2008,205.74,99.79032140000001,27.0,1999,SEA,NBA,PF,40,2.0,11.5,1.3,3.1,0.423,0.0,0.0,0.0,1.3,3.1,0.426,0.423,1.4,1.9,0.73,1.4,1.9,3.2,0.6,0.4,0.6,0.8,1.9,4.0,50.0,3.8629838347583907
williaa01,Aaron Williams,1994,2008,205.74,99.79032140000001,30.0,2002,NJN,NBA,PF,82,13.0,18.9,2.8,5.4,0.526,0.0,0.0,0.0,2.8,5.3,0.529,0.526,1.6,2.3,0.699,1.4,2.7,4.1,0.9,0.4,0.9,1.0,2.6,7.2,63.4,6.3329006260454745
williaa01,Aaron Williams,1994,2008,205.74,99.79032140000001,31.0,2003,NJN,NBA,C,81,0.0,19.7,2.5,5.4,0.453,0.0,0.0,0.0,2.5,5.4,0.454,0.453,1.3,1.6,0.785,1.7,2.4,4.1,1.1,0.3,0.7,1.0,2.5,6.2,59.8,5.716992877505888
williaa01,Aaron Williams,1994,2008,205.74,99.79032140000001,32.0,2004,NJN,NBA,C,72,7.0,18.6,2.4,4.8,0.503,0.0,0.0,0.333,2.4,4.7,0.504,0.504,1.5,2.2,0.677,1.4,2.7,4.1,1.1,0.5,0.6,1.2,2.6,6.3,57.3,5.80208714004693
williaa01,Aaron Williams,1994,2008,205.74,99.79032140000001,33.0,2005,TOT,NBA,C,42,4.0,7.5,0.7,1.5,0.46,0.0,0.0,0.0,0.7,1.5,0.46,0.46,0.4,0.4,0.882,0.4,1.0,1.4,0.2,0.1,0.2,0.4,1.7,1.7,48.0,1.8991008849467825
williaa01,Aaron Williams,1994,2008,205.74,99.79032140000001,34.0,2006,TOT,NBA,C,48,5.0,16.5,1.9,3.7,0.517,0.0,0.0,0.0,1.9,3.7,0.517,0.517,0.8,1.2,0.69,1.3,2.4,3.8,0.4,0.4,0.4,0.6,2.9,4.6,48.0,4.310723980330341
willial02,Alvin Williams,1998,2007,195.57999999999998,83.91458845000001,23.0,1998,TOT,NBA,SG,54,13.0,19.8,2.3,5.2,0.443,0.2,0.5,0.321,2.1,4.7,0.457,0.459,1.2,1.7,0.722,0.4,1.1,1.5,1.9,0.7,0.1,1.1,1.5,6.0,48.0,5.3490188687913385
willial02,Alvin Williams,1998,2007,195.57999999999998,83.91458845000001,25.0,2000,TOR,NBA,PG,55,28.0,14.2,2.1,5.2,0.397,0.3,1.0,0.291,1.8,4.2,0.422,0.425,0.9,1.2,0.738,0.5,1.1,1.5,2.3,0.6,0.2,0.9,1.4,5.3,54.900000000000006,5.356252656084637
